file_path,transcription,topic,topic_probability,nouns,probabilities
前半部分のネタだけ詰めていって終わんなかったのね
後半部分のネタを考えましょうつって
これは俺が独特なのかもしんないけど
具体的な実地作業
企画が通ってからしかADさえ入れないのよ
作家さんと作家さん5、6人と
俺はもうテレビとかの社員じゃないから
社員のADさんなんかいないし
俺しかいない
ってことはADさんを入れるってことは
制作会社さんにお願いすることになるわけよ
制作会社さん稼働してさ
ちゃんとお支払いできるかまだ分かんない状態とかは
作家陣のギャラは払えるけどね
でまあ議事録も会議のリマインドも
それでまあ大体は過不足なかったんだが
で前半部分のネタは詰められたが
後半部分は足りないから
次回の会議決めたら2週間後です
なんてスケジュールみんな忙しいから
で2週間経ちました
その1時間前か2時間前です
1時間前ぐらいに
2週間経つと忘れるじゃん
だから議事録をチェックしてて
前半部分はある程度詰まってる
後半部分のネタは詰められたから
後半部分のネタだけ決めればいいか
ってことは1時間半ぐらいで終わるか
じゃあこの部分決めるのか
あれこれ宿題出したっけな
でその日大倉さんは来れないことは分かってて
成瀬くんも来れないことは分かってた
会議の30分前ぐらいに
グループラインに
その作家陣のグループラインに
蔵成さん一番上の作家さんから
佐久間さん今週出れないんで
ネタだけ送っておきますと
グループラインに
で開くと後半部分ネタって
これだ蔵成さん面白いの出してくれてる
作家陣
10分20分取って
あと10分で会議だ
作家陣って結局会議のギリギリに送ってくるんですよ
そっからADさんがまとめるんだけど
相澤さん
成瀬、永井、大西、上田
クラナリさんから来てるから
30分前に
でリモート会議のURL送ったんです
リモート会議が始まる
俺はリモート会議の場所で待ってた
ポンポンポンって
永井くんと大西くんと上田くんが
リモートで集まったんです
全員手ぶらで集まってるんです
相澤さんだけ
タレント会議タレント打ち合わせで遅刻しますと
前のタレントの打ち合いをしてて遅刻します
俺の番組だったから
ああ相澤さんごめんなさい
相澤さんいない状態
永井大西上田バナナムーンの永井
あちこち踊りとかやってる大西
怪物くんとかyoutubeやってる上田
その3人が集まった
相澤さん来るかなと思って
いやあの番組でこんなこと起きてるらしい
テレ東であってゴシップある程度喋ってた
あれ今日後半のネタ
でも3人とも全然そんな感じない
意を消して言ったのよ
あれ今日って後半のネタ
作家陣がえって言ったの
俺後半のネタって宿題って
そしたら永井が
って言ったら大西くんがね
永井がいや宿題なかったですね
って言ったら大西くんが
で最年少の上田はずっと黙ってんの
で上田は一言も喋んない
これどっちだ口裏合わしてんのか",51,0.2586899399757385,"['部分', 'レストラン', '体型', 'お姉さん', '黄色', '課題', '締め', '建物', '私服', 'かも']","[0.6067542, 0.10388176, 0.07587943, 0.052971885, 0.041197732, 0.034419913, 0.030911962, 0.026491338, 0.0049883737, 5.3012987e-05]"

./././Data/test_data/mid_presentation/sakuma\20241016\split_audio_3_4.wav,"先生の勘違いということがあります
先ほどの佐久間さんのトークの一番後輩の上田さんは
自分は宿題はやっていたが先輩に言われて提出しなかった可能性が
不良作戦だなぁ
なんで学校みたいなこと起きてるの
学校みたいなことがねこれ起きるんですよバラエティのサッカーというかバラエティ現場ではね
みんなやっぱベースちょっとだらしなくてこの業界に入ってきてるんで
これテレビ業界の人みんなゲラゲラ笑ってると思うよあるあるすぎて
ラジオネーム萌えままテーマメールですね
ドラッグストアでバイトをしていた時喉を痛めて声が出ない時がありました
レジに入れないので品出しや清掃をやっていたらお客様に場所を尋ねられたんですが
すみません声が出なくてと口パクで言ったら同じように口パクで
いやお前は声出んだろって
オウム返しにしちゃう時あるよね
ラジオネームガグビー
初めて炭酸飲料を飲んだ子供がジュースが喉に噛み付いた
モテる語彙で最大限世界を表現しようとする姿勢から知って生まれるんだと思いました
喉が噛み付いたっていう確かにねそう思うかも
失礼なんだけど俺も子供の自分の子供に対してさ
一個一個感動する事件があってやっぱ大体みんなさ
一回天才だと思うよね
自分の息子も娘も思うよね
天才じゃなくていいんだけど
茨城県ラジオネームハートマト
茨城県民の僕は食べ物が喉に使えてオエッとなることを
よくノザエルという方言で言ってました
しかしノザエルを言ってないと言われても
この方言だと自覚していない時に県外の人の前で使った時
すいませんノザエちゃったんでって言ったの
俺知らない茨城と福島で隣接してるけど
この方言は俺知らないね
ノザエル
では明治とのコラボコーナーに参りましょう
企画書は甘いラブレター
",27,0.15215972065925598,"['子供', 'パンパン', '体力', '右手', 'とこ']","[0.83033437, 0.0627754, 0.04684868, 0.04199871, 4.514356e-05]"

./././Data/test_data/mid_presentation/sakuma\20241016\split_audio_3_4.wav,"明治は季節のイベントごとにチョコレートの楽しみ方を発信しているということで
このコーナーでは季節のイベントごとの企画をリスナーから一行の企画書にして送ってもらいます
今回のテーマは運動会です
運動会は運動会です
東京都板橋区ラジオネームケミカルミケル
運動会のリレーの選手になり
モテていたクラスメイトに10年後会いに行き
当時はただ足が速かったからモテていただけなのか
それとも高校大学と足の速さだけではモテなくなっていく中でも
変わらずモテているのかを検証する企画
モテのバトンはつながってるの
本当に小学校の頃って
あとは足速いやつの2つだったもんね
面白くてモテてたやつ
一人もいなかった田舎の小学校に
面白いやつなんかちょっと下に見るやつとかもしんない
都内だったらモテたかもしんないけど
うちの地元では
山形県ラジオネーム磯子のリリー
銀座を舞台にこれ貸してもらえませんかの一言で
超高級借り物競争
意外に死にせんが貸してくれるかもね
あと意外に銀座ももうさ
",85,0.18784882128238678,"['たま', 'しん', '財布', 'イエス', '店員', '兄弟', 'ずい', '久々', 'Uber Eats', 'かも']","[0.29485503, 0.2781244, 0.10051493, 0.08132207, 0.07561176, 0.0733282, 0.06946904, 0.016271837, 0.0024780012, 0.00024295354]"

./././Data/test_data/mid_presentation/sakuma\20241016\split_audio_3_4.wav,"チェーン店たくさん出てきてるからね
中古の
物売ってるショップとかね
四丁目んとこにあるさ
昔のカメラとか
売ってるところとかにはあるかもしんないね
香川県ラジオネームガイルガーゴイル
運動が得意な生徒は
苦手な生徒は
スポーツテストの結果に応じて振り分けられる
生徒自身が持っている点数と
競技順位による得点を
掛け合わせた点数を競う
戦略性が
パラリンピックとかは手持ち点が
障害の間あったりするもんね
運動能力だって小学校とか中学校なんで
バラバラなんだからさっていう気持ちは
この戦略性が高くなるとさ
あでもいいのか運動能力は低いけど
知性が高いやつがこう
なんか板上の上から
そしたら運動会楽しくなるかも
あー別に俺運動能力は普通だったから
なんかシュミレーションゲームみたいに
アメフトのね
面白いかもしんないね
東京都ラジオネーム
子持社文字
曲が流れたら玉を置いて踊らなければいけない
ダンス玉入れっていうのが小学校低学年とか
俺は娘が幼稚園の頃に初めて見たの
あのチェチェチェチェチェッコリッサーみたいなやつで
そのダンスであの最初踊ってんの
チェチェチェチェチェッコリッサーって踊ってて
でまた音楽がなかったら踊んなきゃいけないの
でこれね子供がやるとめちゃくちゃ可愛いの
幼稚園とかでやるんだよ
東京都ラジオネーム前年東州選手コピーマン
え?お前絶対白組だと思ってたけど赤組なの?
と同級生に言われる高級寿司屋のシャリ
最近ちょっともう黒に近い明かすみたいなの出てくるからね
パン食い競争にて
先生悪いけどこのパンは出来損ないだよ
本物のパンを吊るしますので
一週間後ここでもう一度運動会を開いてください
学生時代の山岡志郎
またゆうざんが
その白のやつ
食べてこんなもんはパンじゃないって また来週ここで会おうって思考体のやつ
まあ あのあれ知ってるちょっとだけネットで昨日今日でバズってたけど
キャプテン翼の 今キャプテン翼ってネームだけで連載してるって知ってる?
ヤンジャンでもうまあご高齢なのもあるけど ネームだけで連載してんのよ
で先週あのやったあの連載したやつがついにだよ シュートシーンであのなんか神様っていうか
仏教みたいなのが出てきて息吹きかけてゴールにする そのもう能力とかじゃない
人望 今まで頑張ってきたから神様が ふーって言って入るやつなのよ
これもねだからそのおいしん坊と違って
キャプツーは今さ
えー 北海道ラジオネームマーライオンにキス
最初は同じ方向に並んでかけっこしてたのに
ロックバンド
あー 確かにね学生時代の友人だったりしてね
うんイエローモンキーとかみたいに
おしゃれネタですねこれはいいですねおしゃれネタです
えー長野県ラジオネームセカンドしぬずか
本物の馬との競争がある長野県木曽町海田小学校のかけっこ
え馬と?やんの?小学校で?へーおもしろ
でも長野県の方だから本当なんだろうねきっとね
えー今週のベスト企画メールは
ちょっとモテのバトンもよかったんだが
えー戦略性のあるのもよかった
えー北海道ラジオネームマーライオンにキス
最初は同じ方向に並んでかけっこしてたのに
いつの間にかそれぞれ違う道に進んでしまうロックバンド
えーこのベスト企画を使用した明治とのコラボXキャンペーンも行っております
詳しくは番組Xをご確認ください
そしてコーナー内で読まれたリスナー全員と
メールを送ってくれたリスナーの中から抽選で3名に
今週はヤンヤンプッカセットをプレゼント
ヤンヤンツケボーヤンヤンツケボーいちご味
プッカプッカ塩ミルクすべてをセットにしてプレゼントします
最高ですねこれは
食べて美味しいだけではないヤンヤンツケボープッカのバラエティーに富んだ楽しみ方も
この機会にパッケージの説明や商品サイトを参照してぜひ楽しんでみてください
商品の試してみてください
商品の到着には1ヶ月ほど時間をいただく可能性があります
さて来週のテーマはハロウィンです
明治のチョコのプレゼントもございます
企画書お待ちしております
受付メールアドレスはsakuma at mark all night nippon.com
sakuma at mark all night nippon.com
メールの件名にラブレターと書いて送ってください
ここで1曲ツルで夜を越えて
1番目のメールを読み取れ
どちらにしろ行き止まり
透明の愛に赤い点字を書け
涙で明日が見えなくなることがあったっていいだろう
愛はどこかな
バカみたいな嘘ばかり
悲しいことにそれは私のこの色眼鏡だよ
傾いた世界の空を青くしたい
涙って誰かのために流すことがあんたって覚えそう
何でもない言葉が優しく振り入っては
愛はそこから",69,0.10627144575119019,"['人気', 'パン', '横浜', 'スタジアム', 'スポット', 'エグ', 'とこ']","[0.32273874, 0.3041934, 0.2180755, 0.07747635, 0.044620432, 0.0071334634, 0.0006333715]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_1.wav,"こんばんはテレビプロデューサーの佐久間信之です
乃木坂46の久保しおりさんお疲れ様でした
2024年10月16日水曜日
この時間私佐久間信之が日本放送からお送りしてまいります
まあラブレターズ優勝しましたキングオブコント
5回目の挑戦でね悲願ということで
みんな大好きラブレターズ
業界の人がみんなずっと応援してきた感じを出すのよ
実際にみんな応援してたコンビ
ここまでみんなが身内感を出すコンビ
業界人みんなの弟みたいな感じがする
俺もねさすがに思い入れがあるじゃない
おめでとうラブレターズ
その30秒もたたのうちに気づいたの
そのツイートした後
あ業界人だいたいそうだと思って
あとで福田に言われたのは
佐久間さんあのツイートは三四郎行きでした
危なかったよ気づいてよかったセルフで
金曜日にもね危なくいじられるとこだったんですよ
あのただあの後輩のことあんまり言いたくないんですけど
あのテレとの板川って言ってる人はね
わざわざ勇者のアカウントを立ち上げて
たぶんあれ板川が動かないんですけどね
だから勇者のアカウントでも
重い身内感で褒めて
その後自分のアカウントでも褒めるという二重の
",93,0.2592645585536957,"['日本', '舞台', '日本放送', '生配信', 'タイ', '全国', '届け', 'リアクション', 'アカウント', '有楽町']","[0.27071622, 0.15218793, 0.1324619, 0.06389124, 0.061941158, 0.04422556, 0.043269075, 0.04050228, 0.032970347, 0.032759108]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_1.wav,"勇者アーモスが出てたから
ラブレターズが最近は俺が一昨日に普通に出過ぎて
その来週か来週気づいちゃった発表会っていう
ただ単に業界の悪口を言ったりするような
企画の平場で普通に出てるんだもん
ブッキングしたとかじゃなくて
でちなみにその気づいちゃった発表会を撮った日に
ラブレターズのお尻があって
キングオブコントの準決勝がこれからなんですって前に撮ってるから
決勝進出したから撮ったとかでもないのよ全然
このこのゴシップは
ラブレターズ向いてんじゃねって普通にブッキングしてるから
だからキングオブコントの話も一切してない
なんでかっていうとあのゴッドタウンは
マジ歌が年末に毎日恒例であるじゃない
あの深夜番組だからADさんがそんなにいないから
通常回を作りながらマジ歌を作る体力がスタッフにないわけ
だからマジ歌が近づいてくる下半期には
ADさんをマジ歌に向かわせなきゃいけない
っていう企画マネジメントが勃発するから
ゴッドタウンは下半期取り溜めたものを結構出すんです
最近のやつだから11月に収録休めるぐらいだよなあ
昔の数は撮ってるからもう6、7本撮ってんじゃんきっと
っていう風にしないと
あの昔は本当10年前15年前はそんなことなかった
なぜかというと俺とか大倉さんもそのぐらい働いてたから
でもやっぱねこのご時世やっぱり
そのまま突入するとADさんが大変なことになっちゃうんで
ホワイトカーです
あのラブレターズなあだから
ゴッドタウンでね昔ラブレターズの
塚本くんとウルトラブギーズの佐々木くんだっけな
があのいじめられっ子同士で
えっと学校の同級生だったんだよね
で学校のいじめ子から2人ともいじめられてた
でそれを見返して2人ともキングオブコント出れるような
芸人になったぜっていう魔獣歌を歌ってくれたことがあったの
魔獣歌のスピンオフの企画で
あれテレ東TVでもう1回流してくんないかな
あとだってウルトラブギーズだってもう
すごい綺麗な面白いコント師だから
ただちょっとラブレターズっぽいなと思うのが
でもちょっとネタとしてバズって
ちょっとちょっとバズり始めてるのが
",18,0.1615479439496994,"['映画', '年前', 'クラス', '決勝', '基礎', '芸人']","[0.3529353, 0.29829058, 0.29502583, 0.03833955, 0.009455458, 1.4923216e-05]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_1.wav,"ダンビラムーチョっていう
富永四発太鼓がなんですよね
っていうのもちょっとラブレターズっぽいなと思う
今回なでもさ今回のキングオブコントって
みんな面白いって言ってたネタが違うのよ
あのコンビが優勝するべきだったって話はよくあるが
なんかあのネタが好きだったのが結構転が
みんな違ってたってことは
本当にいい大会だったんだろうなっていう
",48,0.21097436547279358,"['周り', 'ギャル', '大会', '事前', '歴史', '東大', 'マドンナ', 'とこ']","[0.3204477, 0.2153818, 0.1720918, 0.16164947, 0.108361155, 0.00919649, 0.0007964747, 6.062564e-05]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_1.wav,"のと準決勝の審査員大変だったろうなって
聞いてみよう大倉さんもそうだから
なんかだって他のコンビとか取りよも結構惜しかった人
あのロングコートダディの1本目もお見事だったし
ね俺結構あれだなあのヤダンも好きだったし
俺ファイアーサンダーが好きだって
あのファイアーサンダーの設定って本当見事すぎてずっと好きなんだけど
別に単独ライブのお客さんだけ増えていって
東京ゼロサミットになりそうだなって気もするけどね
あのただまあファイアーサンダーは来年もどうせ見れるだろう
でもちょっとねあのいや本当に面白いねたくさんあるんだよファイアーサンダー
あいやおとといか
だからキングオブコントの2日後ぐらいに
急にあのラブレターズのマネージャーの大竹さんから電話がかかってきて
大竹さんだと思って何だろうと思って
そしたらキングオブコント優勝しましたってよ
レギュラーが来たのねラブレターズのマネージャーさんで
オットタウンにもずっとよく出てくる大竹さんから
ちょっとお忙しいと思ってたんで
いやあのさくまさんと大倉さんには
2日後に
マネージャーから嬉しいって報告だけ来たから
",59,0.1509663313627243,"['テレビ', '気分', '運命', 'もうこ', '単独ライブ', 'ロケット', 'Mステ', '全体的', '結果的', '手札']","[0.6965847, 0.08566508, 0.054556783, 0.040046476, 0.03807481, 0.019597875, 0.019244712, 0.018160352, 0.012382332, 0.0019276671]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_1.wav,"ラブレターズにはまだ会ってないから
さくまのぶゆきのオールナイトニッポンゼロ
改めましてこんばんはさくまのぶゆきです
毎週水曜日のこの時間はさくまのぶゆきのオールナイトニッポンゼロをお送りしております
日本放送開局70周年記念さくまのぶゆきのオールナイトニッポンゼロ
リスナー長官差し合い2024新時代
えーさて機材席の開放に伴い
会場チケットの追加販売が決定しました
チケットは全席指定で税込み9800円
申し込みは今度の土曜10月19日の正午から先着で受け付けます
予定枚数に達し次第終了となりますので
お早めにお申し込みください
機材席開放だそうです
これアーティストとかでしか聞いたことないんだけど
これはステージプランが決定して機材席開放ってやつですか
えーその他ライブ配信チケットや公式グッズなど
詳しくはホームページ番組SNSをご覧ください
でですね日本放送のエレベーター前に
イベントのポスターが貼ってあるんですよ
でそのポスターにちょっとだけ違和感がありまして
ねあのー17でご覧の皆さんは
そこのポスターがあるんですけど
でえーとそのポスターがエレベーター前に
で三四郎の武道館のイベントのポスターは
完売恩礼って貼り付けたんですよ
まあまあそうじゃないですか
チケット売れたもう素晴らしい
機材席開放ってことは完売してるわけですね
なんで完売恩礼って貼ってないんです
満員恩礼って貼ってあるんですね
ふふふふ
で満員恩礼って俺の
あのーイベント終わった後に
満員恩礼でしたっていうのは
あの演劇とかでね
で満員恩礼大入りとかね
大盛況で幕を下ろしました
満員恩礼ですよね
これ完売恩礼と満員恩礼は
チケットが売れた段階で
満員恩礼って言うっていうことはあります?
それちょっと謎なんですけどね
満員になるかどうかはまだ分かんないからね
今日カンペのコーナーはやらないとダメなんで
来週スペシャルウィークだからできないんですね
来週末がイベントで
急にカンペのコーナーね
誰も覚えてないコーナーを
横割りでやったら意味分かんないから
最初にイベントで決まってて
カンペのコーナーはやるって言ってたのに
コーナーやるの忘れて
あとイベントで
カタクナにカンペのコーナーやってる意味も
今日のデーマはフリーです
カンペやりたいんでね
フリートークで話すほどの尺のことではないんですけど
小田一郎さんと
マチ中華食べに行きまして
フリートークで話したさ
",36,0.23684269189834595,"['満員', 'カス', 'とこ', '茶色', 'マウンド', '言葉', 'かさ']","[0.5537666, 0.41679713, 0.00015469946, 0.000118528, 6.4589134e-05, 2.176158e-05, 1.02398935e-05]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_1.wav,"ノブロックTVに出てくれたときに
小田さんと最後に
LINE交換したっていう話をしてて
LINEのやり取りしてもらって
俺から漫画の感想とか送りたいけど
小田さんが本当にただ単に
ミリチャム活躍してますねとか
どっかでご飯食べましょうって
とにかくお忙しいから
なかなかスケジュールが合わなくて
唯一小田さんのスケジュールが合った日が
小田さんと何食いに行くべきなのって
自宅のバーパーティーみたいので
とんでもない肉とか食ってるじゃないですか
いろんな芸能人とかミュージシャンとか
自宅がね本人が
小田さん顔バレしてないから
完全個室で誰と会わない
芸能人と会わないしか行かない店みたいなことも
ただ一応個室がいいかなって言って
街中華の個室にして
最初
加賀屋がyoutube一緒に出てくれたから
加賀屋を呼んだ方がいいかなと思って
加賀屋のマネージャーさんに声かけたら
その後さこれ加賀屋のマネージャーがさ
出番を一番手にしてもらって
飛び出せば夜9時には着けますって
でも加賀屋も何としても聞きたいって感じだったんだけど
あのいやそんなこれは申し訳ないですからっていう風に言って
そのこのラジオでも話したことがある
日テレの俺18歳の友達のヨダってやつがいて
ヨダ先生と知り合いだったのよ
で共通しれるからそいつとって
それなら芸能人とか入れないで
で3人で飯食おうかなと思ったんだけど
そこの個室が4人からしかダメだった
ヨダ先生なんで3人でってそんな言えないじゃん
あの大倉さんが
今週のワンピース読めましたって言ってきたから
大倉さんを連れて行って
同い同いほぼ同い年のおっさん4人でチューク食べながら
お互い俺はワンピース面白いとか言ってヨダ先生はそのあの飯の話と
youtubeどうやって撮っていいですかみたいな話とかそういう話をしたっていう
大倉さんだけは本当
でヨダさんと飯食って
でヨダさん託して帰られて
で大倉さんが
佐川さんこんなこと言ったらあれなんですけど
ちょっと俺気持ちが収まんないんで
あの佐川さんの事務所行って2人で飲みましょうよって
で俺の事務所で飲みながら
俺今日お題一論あったんすねーっつって
で大倉さんがなんかよく分かんないけど
この仕事やっててよかったんすよ
えー今日のテーマはフリー
カンペやりたいんで受付メールアドレスは
sakuma.co.jp
メール送ってくれたリスナーの中から抽選で5名に番組ステッカーをプレゼント
住所と本名をお忘れなく
さてこの番組はライブ配信アプリの17でも東京千代田区有楽町日本放送第3スタジオのライブ映像とともに
同時生配信でお届けしています
17のアプリをダウンロードしてオーレナイトニッポンゼロのアカウントをフォローするだけで
誰でも簡単に無料で見ることができます
オーレナイトニッポンゼロぜひ17でもお楽しみください
えーここで一曲なんですけどラフラフの新曲なんですが
あのアドのショーとか作ったテディオイドさんが作曲してくださっていう曲で
すごい良い曲なんでぜひ聴いてください
ラフラフで超めっちゃキュンでしょ
OK
ジャジャーン
キュー hold my heart
上昇するテンションでテイクオフです
迷惑の瞳で
Shine on me, shine on me
最後に笑えばなんなんて
最高じゃん
パッションを感じて踊れ
そう夢の形はまだ途中だけどほら
きっと願いは叶う
ジャンジャン鳴ってく心響かせて
ワイワイランデブーチョめっちゃキュンでしょ
全力でタイムアップ
Shine on me, shine on me
最高じゃん
なら世界に
Take on me, take on me
最強の仲間と
全力でタイムアップ
SHOE FOR THE STAR
きらめく魔法のシンフォニー
張り切ってGO!
いつだってマックスにキュン
迷惑の舞台で
Shine on me, shine on me
最後に笑えばなんなんて
最高じゃん
ほら Take on me, take on me, take on me
心響かせて
ワイワイランデブーチョめっちゃキュンでしょ
走り出した未来を信じて
全力でタイムアップ",93,0.16518692672252655,"['日本', '舞台', '日本放送', '生配信', 'タイ', '全国', '届け', 'リアクション', 'アカウント', '有楽町']","[0.27071622, 0.15218793, 0.1324619, 0.06389124, 0.061941158, 0.04422556, 0.043269075, 0.04050228, 0.032970347, 0.032759108]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_4.wav,"ほんと15、6年前ぐらいに
そのヤーヤーヤーっていう
平成ジャンプの前身の子たちの
グループがあって
その番組のリニューアルの時の演出やったことがあって
その時テゴシュくん出てた
テゴシュくんとニュースの小山くんが
テレコに出てて
その時に一緒にロケやったこととかあるけど
その時はお互い全然知らないから
テゴシュくんは
一緒に浅草ロケやってても
スーパー芸能人
ロケバスに戻っててもいいのよ
スーパーニュースの時だからね
普通に浅草で
時間潰したらできるかな
ほんとね俺金コン西乗って一緒だな
イベントで西野と渡部さんでしょ
水曜にテゴシュくんと会うでしょ
同じくくりとまでは言わない
スーパーな人たちとある
スーパーな人たちとあるんですよね
10月16日の放送ですね
10月26日の放送
23日か
10月23日の放送
初めて仕事する作家さんが
佐川さん今僕舞台やってるんですみたいなことになって
スケジュールあったらいきます
っていう風に言ってて
ポコンとスケジュールあったから
その舞台見に行ってた
",15,0.19142954051494598,"['いくら', 'ロケ', 'ホテル', '時計', '英語', '万円', 'ソウル', '定期', 'かも']","[0.7016916, 0.12141414, 0.08078909, 0.036873158, 0.029244633, 0.017870499, 0.006742549, 0.0012064031, 1.409408e-05]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_4.wav,"伊達さんっていう方で
伊達さんっていうのは
俺が敬意を持って伊達さんって呼んでるのではなく
伊達さんっていう名前が
芸名っていうか
正式に言うと伊達さんさんになるんだけど
サングラス中野くんみたいなこと
うんサングラス中野くん
サンプラザ中野くんみたいなこと
サングラスの中野くんになっちゃった
サンプラザ中野くんみたいなこと
伊達さんっていう
まあ全然俺より年下で
年下の人と仕事してて
元芸人なのね
まあ今も芸人やってんのか
で脚本演出してる舞台があるからって言われて
それが池袋に行ったの
この時間にこの場所でって言われてただけだから
本当に誰が出てるとかどん内容かも
で現場行ったら菜園って書いてあって
公共の何だか菜園って書いてあって
これ菜園なんだってことは面白いはずだな
それがD社の公演たびたびこんなことってタイトルで
D社の公演っていうのが
D社っていう劇団かと思うじゃん
違うのD社の公演っていう
その劇団なのよ
D社の公演
作演室伊達さんって書いてあって
関係した時に後ろの方に座ったんですよ
メガネ忘れたと思って
俺左目0.1で
右目が1.2ぐらいなんです
映画とかお芝居の時とかだけ
メガネかけるんですよ
そのメガネも右にほぼお堂が入ってなくて
おかげさまで
全然左右の視力が違うことによって
みんな同期のみんなが老眼来てるんだけど
左目がもともと金眼で
右目が遠く見えるから
近いうち見る時は左目なの
で遠く見る時は右目使えるから
遠近両用なのよ
だから老眼鏡とかもいらないわけ
英国紳士が左目だけにつけるやつあるじゃん
俺あれの状態なの
一人英国紳士って
これが遠近両用を兼ねてるからだってのに
このいわゆるガチャガチャの視力が
あの眼鏡かけないと
舞台の集中力がちょっと失われるわけ
疲れ目になっちゃって
でまあまあその舞台見てた
若いOLさん3人で
あと部長ぐらいのおじさんがいて
30前後の男性社員が2名がいる
会社の人がいると
それを舞台した舞台だったの
会話劇で
でまあもちろんネタバレはしない
多分再演したってことは人気だから
二重の意味で
単純に感想聞かれた時に
初めてする仕事相手じゃん
たまたまその舞台がつまんなかったら
調子が悪かったんだなと思うけど
そうじゃない時はあるから
それ怖いだん
でも徐々に変な気持ちになってきたのよ
あれこれ見たことあるかもな
なんだろう
なんだこの既視感
いやでもこのストーリーは知らないな
",93,0.20471395552158356,"['日本', '舞台', '日本放送', '生配信', 'タイ', '全国', '届け', 'リアクション', 'アカウント', '有楽町']","[0.27071622, 0.15218793, 0.1324619, 0.06389124, 0.061941158, 0.04422556, 0.043269075, 0.04050228, 0.032970347, 0.032759108]"

./././Data/test_data/mid_presentation/sakuma\20241022\split_audio_1_4.wav,"あれこれ出てる人に既視感あるのかも
役者6人ぐらい出てて
ゴッドタンで
ゴッドタンで今
いろんな役者さん出てもらってるから
コント系の企画に
ゴッドタン出てましたみたいなのがあるから
既視感があるの
女優さんも
こんな声張ってる人
でチラシ見たんだよ
でチラシ見たけど
明かりがパッてなった時
で舞台の後半
会議のシーンみたいなのがあって
で会議のシーンで
ホワイトボード前で
喋ってるみたいなシーンがあった時に
アラサーの男性社員が
その先輩社員やってた
でもゴッドタンじゃないかもしんない
なんだろう
ノブロックTVで
ディレクターの役かな
舞台2点3点してて
で一番会議シーンになって
ホワイトボードみたいなのが
あここだと思って
やっぱこのシーンだ
このシーンで
でこのシーンに
見覚えがあるってことは
ゴッドタンで言うと
バカ野郎と競争って
バカ野郎と競争って企画は
芸人にバカ野郎って
小島さんとかに
キャスティング会議の
シーンを
小島さん
小島かー
で小島は
小島さんが
バカ野郎って走ったり
山ちゃんの時も
キャスティング会議の
コントの時の
だってホワイトボードで
心すっきりして
舞台見て
で舞台見終わって
役者さんとかには
伊達さんにだけ会って
伊達くんね
俺は伊達くんって
感想軽く言って
感想つぶやいた方が
夜に感想つぶやいた
皆さんまだ知らない
劇団かもしれないけど
佐久間さん
佐久間さんは
実は10年ぐらい前に
ゴッドタウンのADを
ADとしては
ダメダメでしたが
AD以外の何かで
佐久間さんに恩返しできるよう
アラサーぐらいの役者
ADだお
1年だけしか
ADやってなかった
高木さん
高木だと思って
長身のね
ホワイトボードが
ホワイトボードの前にいるのが
そん時に
パーって思い出したの
ラジオでも話したことあるかもしれない
そのADね
まあそん時の名前を
役者やってるから
高木君が
ADだったんですよ
ダメダメだったって言ってるから
ADさんとかディレクターになりたいわけじゃなくて
バイト感覚で入ってきたのね
ADとしてめちゃくちゃ頑張りたいわけでもなかった
テレビの現場を見てみたいって感じだった
メモをしないから忘れ物が多かった
いろんなディレクターに
ぬぼって死ぬのが面白くて
いじられキャラで
1年弱ぐらいやって
ゴッドタウンの現場とか見てたら
芸人さんとか役者さんみたいな
最後の会議の日に
ゴッドタウンの会議って
バラエティの会議って
2,30分
まあ誰かが遅れたのもあって
どのラーメン屋行ったのが
俺もパーッと
その高木で思い出したんだけど
銀座の麦とオリーブってとこが
で大倉さんは
他の作家は
渋谷の林ってのがうまいです
やっぱ二郎っすかね
バーッと盛り上がってて
家争いから
まあ2,3時間やった
会議の最後に
高木が
まあ今日が最後の会議なんで
結構皆さんに
他のディレクターが
俺は最後だから
ちょっと待って皆さん
ちょっと高木
高木
ラーメン屋の名前で書いてあったの
麦とオリーブって書いてあったの
俺は麦とオリーブって言ったら
ラーメン屋しか
それの高木じゃねえか
LINE送ったんです
LINEじゃない
DM
TwitterでDM送ったの
君が最後の会議で
俺と大倉さんが
うまいラーメン屋の話してたら
手にラーメン屋さんの名前が
その高木かっていう風に送ったの
そしたらDMで
あの時の高木です
麦とオリーブって手の甲に書きました
Twitterのリプライにも
そういう風に書いたんだけど
その後またDM来て高木から
いつかさくまさんに
麦とオリーブに連れて行くと
麦とオリーブって
いっぱい性もしないラーメン屋だから
今すぐでも連れて行けんだよっていうのと
高木お前はAD麦じゃなくて
エンジャー麦だったよっていう
